,Table: Table_1,id,<b> NO Table FOUND </b>
"('2018-2019 ', '3/28/19 12:30 PM ', 'Refused to sit quietly and read. Continued disruption. Unsafe behavior. Hitting head on wall', ' kicking wall. Profanity towardsstaff. ', 'Intervention: Time Out (minutes) ', nan, nan, nan)",,MON1_RISI_01_table_Page_067,
"('2018-2019 ', '4/1/19 12:15 PM ', 'Disruptive during class', ' teasing. Went to hall', ' swearing and threatening to leave building. Timeout. ', 'Intervention: Time Out (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_067,
"('2018-2019 ', '4/3/19 1:05 PM ', 'Name calling and teasing during Music. Break given. Back in call', ' continued teasing', ' Punched support. ', 'Intervention: Time Out (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_067,
"('2018-2019 ', '4/4/19 9:30 AM ', 'Transition for CBI. Meltdown', ' pulling items off wall. Threats to stab support. Biting supports arm. Hitting head on wall and floor. Foul language towards staff. Threats to kill himself. ', 'Intervention: Time Out (minutes) ', nan, nan, nan)",,MON1_RISI_01_table_Page_067,
"('2018-2019 ', '4/5/19 9:45 AM ', 'Eloped from LLI ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan)",,MON1_RISI_01_table_Page_067,
"('2018-2019 ', '4/5/19 1:24 PM ', ""Switched to center he didn't like. Started to tease peers. Hallway"", ' kicking door trying to hit staff. Time out. ', 'Intervention: Time Out (minutes) ', nan, nan, nan)",,MON1_RISI_01_table_Page_067,
"('2018-2019 ', '4/11/19 1:45 PM ', 'Transitioned to watching a video. Unsafe', ' foul language towards student and staff. Climbing in window', ' refusing to follow directions. Kicking', ' hitting head on wall', ' teasing students. Went to timeout. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_067,
"('2018-2019 ', '4/22/19 12:50 PM ', 'X Transitioned for Art. became non compliant. Leaving classmates behind. Skipping', ' physically aggressive towards staff. Spitting', ' kicking', ' threats to kill staff. Hitting his head on wall. ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_067,
"('2018-2019 ', '4/22/19 1:55 PM ', 'Transitioned to the bus. Refusing to leave', ' hitting', ' kicking', ' hitting head on floor. Swearing', ' eloped from class. Refusing to put toys away. Distraction to class. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_067,
"('2020-2021 ', '11/12/20 : 11:40 AM ', 'T.O. used was sitting and completing work during recess. He eloped from the classroom. He reentered class and began throwing objects and tippping desks. He eloped and walked into the T.O. Once in T.O. he began banging on the ddoor with shoes and hands and throwing cereal on the floor. Support talked with him. He settled', ' cleaned up the cereal', ' and came back to class', ' where upon he eloped again. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_373,
"('2020-2021 ', '12/7/20 1:35 PM ', '-Time out -Physical Intervention: Small Child ( -student tried to self harm because the school was going remote for a week -staff restrained to stop self harm -student continued to try to self harm', ' threatened te ', 'Intervention: Physical Intervention (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_373,
"('2020-2021 ', '12/7/20 1:35 PM ', '-Time out -Physical Intervention: Small Child ( -student tried to self harm because the school was going remote for a week -staff restrained to stop self harm -student continued to try to self harm', ' threatened te ', 'Intervention: Time Out (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_373,
"('2020-2021 ', '1/11/21 10:35 AM ', '-Physical Intervention Used (small child', ' escort) -Time out used from -student had work to complete during free time because of a refusal to work earlier -student became upset', ' threw his desk and chair', ' continued to escalate-re ', 'Intervention: Physical Intervention (minutes) ')",,MON1_RISI_01_table_Page_373,
"('2020-2021 ', '4/21/21 8:45 AM ', 'was turning off adult computers', ' when asked to stop he hit staff then threw books at other staff. Support called and he started throwing more things', ' hitting adults', ' and threatening to kill staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_189,
"('2020-2021 ', '6/2/21 8:30 AM ', 'X Student eloped from the classroom when asked to do his diagnostic test. Mr. Schmidt followed him down the hall and found him running up to the Spanish hallway. There he was kicking and hitting When arrived with the work', ' student became more aggressive in the calming room', ' grabbed glasses off her face and grabbed her breast. Student was then in time out and parents were called. ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_189,
"('2020-2021 ', '10/9/2011:10 AM ', ""Another student got into 's face yelling at him and calling him a snitch. They both stood and started posturing. Another student stepped in between before staff could get there. was unable to calm down and started lashing out at staff. was restrained for 5 minutes in the classroom. was placed in timeout for 5 minutes. "", 'Intervention: Physical Intervention (minutes) ', nan, nan, nan)",,MON1_RISI_01_table_Page_189,
"('2020-2021 ', '10/9/20 11:10 AM ', ""Another student got into 's face yelling at him and calling him a snitch. They both stood and started posturing. Another student stepped in between before staff could get there. was unable to calm down and started lashing out at staff. was restrained for 5 minutes in the classroom. was placed in timeout for 5 minutes. "", 'Intervention: Time Out (minutes) ', nan, nan, nan)",,MON1_RISI_01_table_Page_189,
"('2019-2020 ', '2/24/209:22 AM ', 'X Student was in counseling and became angry about a question asked', ' gave her multiple prompts and an option for a break but she escalated throwing things. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_130,
"('2019-2020 ', '7/10/19 10:35 AM ', 'After waking up and net feeling good he was trying to hit staff. Threw water in frustration. Escorted to timeout. ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_130,
"('2019-2020 ', '8/2/19 12:40 PM ', ""X was upset because he couldn't write the number 2. He started hitting adults and fell. Support called escorted to timeout. "", 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_130,
"('2019-2020 ', '8/5/19 9:15 AM ', 'X took a long time changing out of his bathing suit. Got mad that the next class started without him. Started kicking', ' hitting and pinching adults. Escorted to timeout. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_130,
"('2019-2020 ', '8/15/19 9:30 AM ', 'X X had a plastic cup another student tried to throw it out and got upset. He hit pinched and kicked staff and student. Disrobed in time out. ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_130,
"('2019-2020 ', '9/5/19 11:15 AM ', 'Frustrated over how his lunch was prepared. Hit teacher', ' ignored prompts to stop. 1 person hold used. 2 person escort to time out. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_130,
"('2019-2020 ', '9/5/19 12:26 PM ', 'Aggressive towards staff. Support called. Escorted to timeout. ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_130,
"('2019-2020 ', '9/13/19 11:15 AM ', 'Student was upset over a communication issue. He hit staff and was escorted to timeout for physical aggression. ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_130,
"('2019-2020 ', '9/16/19 10:34 AM ', 'Aggressive towards staff in PT. Support called', ' escorted to timeout. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_130,
"('2019-2020 ', '9/23/19 11:06 AM ', 'Throwing objects and aggressive toward staff. Support called', ' escorted to timeout. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_130,
"('2019-2020 ', '9/24/19 10:50 AM ', 'Aggressive toward staff. Support called', ' escorted to timeout. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_130,
"('2019-2020 ', '10/2/19 9:47 AM ', 'Aggressive towards staff in gym. ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_130,
"('2019-2020 ', '10/10/19 12:23 PM ', 'Returned to class after a walk. Became non-compliant. He was asked to leave class. Became aggressive towards staff. Support called', ' escorted to timeout. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_130,
"('2019-2020 ', '12/19/19 12:40 PM ', 'Student was unsafe Support was called Was escorted to TO ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_130,
"('2019-2020 ', '1/7/20 9:30 AM ', 'Hit staff in speech. Support called', ' escorted to timeout. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_130,
"('2020-2021 ', '5/13/21 10:50 AM ', 'Student was in PE and became upset at another student. He began taunting and threatening the student. When told to take a break', ' he began kicking PE equipment. Support was called. He ran from the room and was escorted to TO. Stayed until calm. Escort ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_234,
"('2020-2021 ', '5/14/21 1:30 PM ', 'After a fire drill', ' was asked to return to the crash pad room where he was before the fire drill to take a break. He wanted to go to the classroom. He became upset and began kicking walls and fire extinguishers. Escorted to TO and stayed until calm. Escort ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_234,
"('2020-2021 ', '6/10/21 11:40 AM ', 'Student would not follow direction before spray park. He was given time to comply. He left classroom and started kicking windows. He was walked to a calming room. ( ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_234,
"('2020-2021 ', '6/10/21 12:40 PM ', 'Student did not want to follow direction before going to the spray park. He was given time to comply', ' but instead ran into the fishbowl and began to kick windows and rail panels. He was walked to TO ( until calm and returned to classroom. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_234,
"('2020-2021 ', '12/1/20 9:05 AM ', 'X X was asked to leave the room. He began throwing punches at staff. He was funneled out of the room and began attacking two staff members. put him in a small child and escorted him out. Support was called. Email to by ', 'Intervention: Physical Intervention (minutes) ', nan)",,MON1_RISI_01_table_Page_234,
"('2020-2021 ', '1/12/21 12:00 PM ', 'was angry because he had to move a game. Yelling back and forth with He threw his game on the floor and attacked put in small child. escalated and put him in a supine. arrived and did legs. calmed at 12:10 and walked to calming room. ', 'Intervention: Physical Intervention (minutes) ', nan)",,MON1_RISI_01_table_Page_234,
"('2019-2020 ', '12/16/19 1:00 PM ', 'Student had a very hard time following directions', ' throwing objects in class', ' unsafe behavior escorted to TO ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_142,
"('2019-2020 ', '1/21/20 11:21 AM ', 'Student engaged in property destruction when it was time to transition to Gym. Student got physical with staff. Escorted to timeout. ', 'Intervention: Time Out (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_142,
"('2019-2020 ', '1/27/20 1:08 PM ', 'Unsafe with computer. Hit staff', ' hold needed. Escorted to timeout. ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_142,
"('2019-2020 ', '2/6/20 12:32 PM ', 'Student refused to clean up in home and careers. Asked to leave', ' hit staff. Escorted to timeout. ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_142,
"('2019-2020 ', '2/10/20 1:50 PM ', 'Donald was upset over computer. Mad at another student. Staff stood in front of him. He began hitting staff. ', 'Intervention: Time Out (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_142,
"('2019-2020 ', '1/21/20 11:10 AM ', 'Student was mocking and saying rude comments at lunch. Became unsafe and punched another student. was aggressive to students ', 'Intervention: Time Out (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_142,
