,id,doc_type,school_name,date,restraint_type,duration,description
987,SUL_RI_01_Part905,BEHAVIORAL INCIDENT REPORT,Program:WSS - Special Education Date of Incident: 9/19/2017,WSS - Special Education Date of Incident: 9/19/2017,Type of Hold:Duration of Hold:Click here to enter text.r(s) Click here to enter text. min(s)Danger- of physical injury to selfRationale for Physical Intervention Used:,Click here to enter text.,"was agitated due to denied access to preferred item/transitioning to another location. He began to scream, yell, andhit, kick, and grab at staff. There were multiple attempts to deescalate while reminding of the school rules andexpectations. However, these were unsuccessful and was placed in a HWC intervention to ensure safety of himself andothers. Upon release, there were multiple choices provided to assist in de-escalation.transitioned to lunch and rejoined"
988,SUL_RI_01_Part906,BEHAVIORAL INCIDENT REPORT,Program:WSS - Special Education Date of Incident: 9/25/2017,WSS - Special Education Date of Incident: 9/25/2017,Type of Hold:Duration of Hold: Click here to enter text. hr(s) 2 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staffDanger of physical injury to others,Duration of Hold: Click here to enter text. hr(s) 2 min(s),was escorted into the Alternative Learning Center due to unsafe behaviors in the classroom. He immediatelybecame aggressive by hitting staff. He was placed in a HWC intervention to ensure safety of himself and others. Oncebody was calm he came up with a plan and safely returned to class.Your Actions:Click here to enter text.
989,SUL_RI_01_Part907,BEHAVIORAL INCIDENT REPORT,Program Special Ed Wss Date of Incident:09/18/17Day of Week: Mon.,Program Special Ed Wss Date of Incident:09/18/17,Type of hold: Small ChildStanding Hold:2 Person:3 Person:Duration of hold:hr(s). 7min(s).,hr(s). 7min(s).,"was escorted to ALC by his counselor because he flipped her table and trashed her room.was just asked to sit for 2 minutes in counseling to calm himself down. In ALC,wasphysically aggressive and was prompted many times to calm himself down to get back to class.He became very physical, scratching and then biting staff. He was placed in a standing hold for"
990,SUL_RI_01_Part908,BEHAVIORAL INCIDENT REPORT,Program:WSS- - Special Ed Date of Incident: 9/12/2017,WSS- - Special Ed Date of Incident: 9/12/2017,"Type of Hold:Standing Hold2 Person3 Person10,6, 7Duration of Hold:",Click here to enter text.,"It was time for; on his schedule.wanted a math game on the computerbecame agitated. He threatened to burn theschool down and the his 1:1 fired. He displayed physical aggression towards staff (hitting, scratching and attempting to bite). These"
991,SUL_RI_01_Part909,BEHAVIORAL INCIDENT REPORT,Program:WSS- Special Education Date of Incident: 9/14/2017,WSS- Special Education Date of Incident: 9/14/2017,Type of Hold:Standing Hold2 Person3 PersonDuration of Hold:Click here to enter text. hr(s) 5 min(s),Click here to enter text. hr(s) 5 min(s),Student refused. It went on Google maps. Student began to bang on the keyboard.was prompted.It was timeGoogle maps was removed. Student began to push staff hands and hit staff. Staff redirected student to his desk. He continued to scratch andhit at staff and went to the bean bag. ALC staff was called. Physical aggression continued (hitting and kicking). Student was redirected away
992,SUL_RI_01_Part91,BEHAVIORAL INCIDENT REPORT,Program:WSS- Special Ed Date of Incident: 12/20/2016,WSS- Special Ed Date of Incident: 12/20/2016,Type of Hold:Duration of Hold: Click here to enter text. hr(s) 3 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staffDanger of physical injury to others,Duration of Hold: Click here to enter text. hr(s) 3 min(s),"Student wanted a guitar that other Chorus had during the concern practice. Student started to tantrum and curse for theitem. Student was redirected back to the classroom. While in the classroom, student was asked to sit. Studentthrewchairand began climbing the counter. When Courtney Lyons-King arrived,"
993,SUL_RI_01_Part910,BEHAVIORAL INCIDENT REPORT,Program:Special Ed WSS Date of Incident: 9/28/2017,Special Ed WSS Date of Incident: 9/28/2017,Type of Hold:Duration of Hold:Click here to enter text.hr(s) 2min min(s)Danger of physical injury to selfRationale for Physical Intervention Used:,Click here to enter text.,was upset with another student and he jumped out the window from the classroom. Staff followed after him. Whenoutside he tried to jump the fence. I stopped him and escorted back into the building.was kicking at staff trying to goback out the door.Your Actions:
994,SUL_RI_01_Part911,BEHAVIORAL INCIDENT REPORT,Program: SPARC Date of Incident:9/19/17Day of Week: Mon.,Program: SPARC Date of Incident:9/19/17,Type of hold: Small ChildStanding Hold:2 Person:3 Person:Duration of hold:hr(s). 3min(s).,hr(s). 3min(s).,"The offender was given a choice to join in the lesson or sit at their desk. The offender refused todo either and was warned that if they did not make a choice, then one would be made for them.When the offender tried to run away from the staff member, they were helped to the break area.The offender pushed against the staff member, continually called the staff member ""Stupidbitch"", ""Stupid fat bitch"", and ""fat bitch"". The offender was asked to stay within the area and the"
995,SUL_RI_01_Part912,BEHAVIORAL INCIDENT REPORT,Program: WSS - Special Education Date of Incident: 9/8/2017Day of the Week:,Program: WSS - Special Education Date of Incident: 9/8/2017,Type of Hold:Duration of Hold:Click here to enter text. hr(s) 3 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staff,Click here to enter text. hr(s) 3 min(s),"was redirected to clean up the books he threw during a previous incident.became aggressive by kicking staff.He was placed in a HWC intervention to ensure safety of himself and others. While in the intervention, he became self-injurious by banging his head and chin on the floor. He also spit at staff and began to curse/threaten staff members.Once"
996,SUL_RI_01_Part913,BEHAVIORAL INCIDENT REPORT,Program:WSS - Special Education Date of Incident: 9/8/2017,WSS - Special Education Date of Incident: 9/8/2017,Type of Hold:Duration of Hold:Click here to enter text.hr(s) 5 min(s)Rationale for Physical Intervention Used:Danger of physical injury to self,Click here to enter text.,ran from the cafeteria because he did not want to wait for his peers to finish their lunch. He became upset when hewasredirectedtoreturn
997,SUL_RI_01_Part914,BEHAVIORAL INCIDENT REPORT,Program:WSS Special Education Date of Incident: 9/8/2017,WSS Special Education Date of Incident: 9/8/2017,Type of Hold:Standing Hold2 Person3 PersonDuration of Hold:hr(s) 2min min(s),hr(s) 2min min(s),Transition from Breakfast to the classroom and student did not want to sit at his desk to get directions for the next activity.He then started to throw around the classroom and then threw a tub of books on the floor. He attempted to elope theclassroom and then dropped to the floor and began to kick and hit staff.Your Actions:Student was given the option to clean up the mess and return to his activity or he would be placed in a hold for being
998,SUL_RI_01_Part915,BEHAVIORAL INCIDENT REPORT,Program:WSS Special Education Date of Incident: 9/11/2017,WSS Special Education Date of Incident: 9/11/2017,Type of Hold:Duration of Hold: Click here to enter text. (r(s) 3 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staffDanger of physical injury to others,Duration of Hold: Click here to enter text. (r(s) 3 min(s),Student was told to sit at the math table and wanted to play with a toy instead. Staff told him he could earn the toy afterhe completed his Math work. Another student then took the toy to play with anc go upset and went to the floor andbegantoroll
999,SUL_RI_01_Part916,BEHAVIORAL INCIDENT REPORT,Program: WSS Special Education Date of Incident: 9/11/2017Day of the Week:,Program: WSS Special Education Date of Incident: 9/11/2017,Type of Hold:Duration of Hold: Click here to enter text. hr(s) 3 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staffDanger of physical injury to others,Duration of Hold: Click here to enter text. hr(s) 3 min(s),"Music class was beginning and student needed to put away preferred toys and sit at desk. He refused to put toys down andhid under the table. Student was given the option to sit at his sit or take a break in ALC. He started to use inappropriatelanguage and started to hit and kick staff. Staff told student he would be placed in a hold if he could not have a calm body,stop kicking and hitting. He attempted to leave the classroom and was stopped by staff, dropped to the floor and continuedto hit and kick."
1000,SUL_RI_01_Part917,BEHAVIORAL INCIDENT REPORT,Program:Special Ed Date of Incident: 09-12-2017Day of Week: Mon.,Program:Special Ed Date of Incident: 09-12-2017,Type of hold: Small ChildStanding Hold:2 Person:3 Person:Duration of hold:hr(s). 8min(s).,hr(s). 8min(s).,"did not want to transition to his reading table, and started crawling around the room. Hebecame more aggressive, and started to kick and punch staff.Your actions:I toldthat if he hits or kicks staff, I was going to hold him. He continued to punch and"
1001,SUL_RI_01_Part918,BEHAVIORAL INCIDENT REPORT,Program: Special Ed Date of Incident:09-15-17Day of Week: Mon.,Program: Special Ed Date of Incident:09-15-17,Type of hold: Small ChildStanding Hold:2 Person:X 3 Person:Duration of hold: Ohr(s) 6min(s).Rationale for physical intervention used:X Danger of physical injury to self,Duration of hold: Ohr(s) 6min(s).,"cwas participating in group science activity. As the teacher was concluding the activity,stood up and tried to run out of the classroom, I blocked him from escaping, he thenproceeded to crawl under the tables and started throwing chairs and objects throughout theclassroom."
1002,SUL_RI_01_Part919,BEHAVIORAL INCIDENT REPORT,Program:WSS Special Education Date of Incident: 9/15/2017,WSS Special Education Date of Incident: 9/15/2017,Type of Hold:Duration of Hold:Click here to enter text. hr(s) 7 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staff,Click here to enter text. hr(s) 7 min(s),"Student went to his Language group and then started to play on the floor with toys. As he was directed to sit at table anddo work he started to crawl under the tables in the classroom. He was crawling all around the room and staff wasredirecting him to the table to sit to ëarn his points for the group. Staff blocked student from continuing to crawl underand remain in a safe environment. Student then began to kick, hit and use inappropriate language towards staff in andtables other students. He was frustrating other students and staff asked him to be safe, stop kicking or he would be placed a"
1003,SUL_RI_01_Part920,BEHAVIORAL INCIDENT REPORT,Program:Special Ed Wss Date of Incident:09/20/17Day of Week: Mon.,Program:Special Ed Wss Date of Incident:09/20/17,Type of hold: Small ChildStanding Hold:2 Person:3 Person:Duration of hold:hr(s). 2 holds/12min(s).,hr(s). 2 holds/12min(s).,"came back from counseling running in the hallway. He was redirected to be calm in and theclass was transitioning to Art. He became very physically aggressive and was placed unsafe. astanding was then placed in a prone hold with 2 staff members and the nurse. During the hold tried tohold by staff. During the standing hold, he became more aggitated and hepinch and scratch staff."
1004,SUL_RI_01_Part921,BEHAVIORAL INCIDENT REPORT,Program:WSS - Special Education Date of Incident: 9/25/2017,WSS - Special Education Date of Incident: 9/25/2017,"Type of Hold:Duration of Hold: Click here to enter text. hr(s) 7,5 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staffDanger of physical injury to others","Duration of Hold: Click here to enter text. hr(s) 7,5 min(s)","ran out of the classroom due to not wanting to finish with his lesson. He was hiding under a table and given multipleopportunities to turn his day around and return to class. He was reminded of the school rules and expectations.began to hit/swing his fist, kick, and curse at staff. He was placed in a HWC intervention to ensure safety of himself andothers. Upon release,began to run to another unsupervised area and was stopped. He was placed in another HWC"
