,id,doc_type,date,start_time,end_time,description,student_id
1865,ASSS_SI_47_Part48,Time Out Room Log,1/28/2020,9:05am,9:12am,became upset with art. Was asked to take a break. He mumbled I don't know. lets take a break went to the blue room.Behavior during time out:Behavior upon exiting:,76495
1866,ASSS_SI_47_Part49,Time Out Room Log,Date: 1/28/2020,9:15am,9:30am,'was walking back into art class from taking a break in the timeout room. He around and went Afteri with kicking andpunching. he went back timeout room.Behavior during time out:,MOOC
1867,ASSS_SI_47_Part5,Time Out Room Log,Date: 12/6/19,Time entered: 2:09,Time exited: 2:13,,SchoolTool Student ID Number: 999919751
1868,ASSS_SI_47_Part50,Time Out Room Log,1/28/2020,9:45 am,10:00,"had just returned back to the class from time out. He asked to use the bathroom, and staff said yes. Staff andexited theroom and started to the bathroom, when he turned and ran to the exit doors to elope to the parking lot. Staff stopped him and got him",76495
1869,ASSS_SI_47_Part51,Time Out Room Log,1/28/2020,10:18,Time exited: 11:15,had been in a physical restraint and upon being released had been directed to the time out room.Behavior during time out:Behavior upon exiting:,76495
1870,ASSS_SI_47_Part52,Time Out Room Log,1/7/20,11:20 am,11:30 am,"was taken to the OT room to let out some energy at the beginning of Math. Once in the tunnel, he refused to get out. He waseventually taken out and went to the blue room.Behavior during time out:",999921920
1871,ASSS_SI_47_Part53,Time Out Room Log,1/13/20,Time entered: 11:45 am,11:50 am,"was having an off morning. When it was time to transition to ELA withhe was slowly moving chair towards theright table. However, he stopped halfway and was banging the chair and slamming it into the table. He was offered a break out of the",999921920
1872,ASSS_SI_47_Part54,Time Out Room Log,Date: 1/21/20,11:00,11:05,"was mad he did not earn all his social work points. He was not participating appropriately and throwing things. We moved intomath class.lefused to work, destroying manipulatives. When he began banging his chair on the table and disrupting class, he",999921920
1873,ASSS_SI_47_Part55,Time Out Room Log,1/6/2020,1:45pm,Time exited: 2:15pm,"was on the top of the cubbies and was asked to get down. once down he was crawling around the room. was asked many oftime to go take a break. When he tried to wander around the room, he was directed down to the blue room. He walked down.Behavior during time out:",999920908
1874,ASSS_SI_47_Part56,Time Out Room Log,Date: 01/07/2020,9:25am,Time exited: 9:45am,B was upset about art class. was asked many of time to go take a break and that his body needs it. Was kicking the table andcause the other kids to go back to class early. we walked to the blue room for a breakBehavior during time out:,926
1875,ASSS_SI_47_Part57,Time Out Room Log,Time entered: 11:58,Time entered: 11:58,1/22/20,"became mad at the computer when the game shut down because he was clicking tabs. He closed computerand took offihead phones safely. He when yelling to his seat. He kicked his stool across room. When the beganwalking around kicking and throwing things, he was directed to the blue room. He walked down on own.",926
1876,ASSS_SI_47_Part58,Time Out Room Log,1/7/2020,1:55,Time exited: 2:15,had begun threatening his classmates. | directedto take a break in the time out room.Behavior during time out:,999920809
1877,ASSS_SI_47_Part59,Time Out Room Log,Date: 01/10/2020,10:29,10:55,"was avoiding work and was in the cubby area. He was also trying to call out to a peer to ""help"" safe him. Therapy dogs were inthe room as well andwas trying to run around the room. Staff guided him to time out for safety of others and so",999920809
1878,ASSS_SI_47_Part6,Time Out Room Log,Date: $19.12/10/19,Time entered: 1:26,dismissal,,SchoolTool Student ID Number: 924
1879,ASSS_SI_47_Part60,Time Out Room Log,01/15/2020,1:28,1:51,woke up from a long rest and refused to begin work.began walking around the room and was prompted to go to a breakarea.,999920809
1880,ASSS_SI_47_Part61,Time Out Room Log,1/23/2020,10:50,11:08,was avoiding work and was disrupting classmates. He was slamming his body on the cushions and was attempting to climb thebook shelfs.then began calling to another classmate to help him and fight with him.,999920809
1881,ASSS_SI_47_Part62,Time Out Room Log,Date: 1/24/2020,10:10,10:50,"was avoiding work and was yelling in the back of the room. He was offered a break. He continued to yell and disrupt the class, Aclassmate was testing with another staff memberwas directed to the break room and he walked across the hall to take a break.",999920809
1882,ASSS_SI_47_Part63,Time Out Room Log,1/24/2020,11:38,12:04,rwas working in the outer break area and he began running around screaming and swearing.was directed he needed to,1
1883,ASSS_SI_47_Part64,Time Out Room Log,1/28/2020,1:10,Time exited: 1:13,was working on his fundations and asked for a break. He stated he wanted to be alone.was offered the time out room.walked across the hall to the time out room for a three minute break.,999920809
1884,ASSS_SI_47_Part65,Time Out Room Log,1/29/2020,12:13,12:30,finished lunch and was using the bathroom when staff heard loud screams. Staff went to check onto remind him to usean inside voice.,in
1885,ASSS_SI_47_Part66,Time Out Room Log,1/17/20,Time entered: 8:50,Time exited: 905,HIHING Staft N StudentsBehavior during time out:Behavior upon exiting:,999917697
1886,ASSS_SI_47_Part67,Time Out Room Log,Date: 1/29/20,Time entered: 9:28,Time exited: 938,Hitting staffBehavior during time out:Behavior upon exiting:,999917697
1887,ASSS_SI_47_Part68,Time Out Room Log,Date: 1-13-20,1227,,during recess. He became frustrated when staff directedhad several disappointing directiveshim to sit for I minute for taunting another student.,957
1888,ASSS_SI_47_Part69,Time Out Room Log,Date: 1/23/2020,Time entered: 12:07,Time exited: 12:14,Pushay through staff.Behavior during time out:Behavior upon exiting:,491921885
1889,ASSS_SI_47_Part7,Time Out Room Log,Date: 12/6/19,Time entered: 12:08,Time exited: 12:35,,999919913
1890,ASSS_SI_47_Part70,Time Out Room Log,Date: 1/6/2020,11:57,Time exited: 12:02,Left class for break.Behavior during time out:Behavior upon exiting:,999970590
1891,ASSS_SI_47_Part71,Time Out Room Log,Date: 1/7/2020,12:13,,Walked into time out instead of AWLBehavior during time out:Behavior upon exiting:,999920896
1892,ASSS_SI_47_Part72,Time Out Room Log,Date: 1/9/2020,8:23,Time exited: 9:15,"Walked But of building. Returned when sta If followed, Attempted topush through staff after retrieving phone. Threatened Half.Behavior during time out:",499920596
1893,ASSS_SI_47_Part73,Time Out Room Log,Date: 1/13/2020,8: 20,Time exited: 8:29,Walked out of class and into time outBehavior during time out:Behavior upon exiting:,999820876
1894,ASSS_SI_47_Part74,Time Out Room Log,Date: 1/13/2020,Time entered: 8:32,,Behavior during time out:Behavior upon exiting:Calm.,9999208%
1895,ASSS_SI_47_Part75,Time Out Room Log,Date: 1/13/2020,Time entered: 9:18,Time exited: 9:55,Pan from staff. Pushing through staff.Behavior during time out:Behavior upon exiting:,999420896
1896,ASSS_SI_47_Part76,Time Out Room Log,Date: 1/17/2020,Time entered: 9:04,Time exited: 9:26,Behavior during time out:Behavior upon exiting:Calm.,999920896
1897,ASSS_SI_47_Part77,Time Out Room Log,Date: 1/22/2020,12:20,Time exited: Door opendent 12:30,,999920896
1898,ASSS_SI_47_Part78,Time Out Room Log,Date: 1/24/2020,Time entered: 10:31,Time exited: 10:41,Asked to take a break. walked into time out room instead of AWL.Behavior during time out:Behavior upon exiting:,999920896
1899,ASSS_SI_47_Part79,Time Out Room Log,Date: 1/27/2020,Time entered: 9:21,Time exited: 9:31,Behavior during time out:Behavior upon exiting:De -escalated quickly.,999920896
1900,ASSS_SI_47_Part8,Time Out Room Log,Date: 12/6/19,1:01,1:23,,844633761
1901,ASSS_SI_47_Part80,Time Out Room Log,"Date: January 8,2020",Time exited:,11:40,"was acting out in the classroomdisrupting others,took him for a walk and he",999917775
1902,ASSS_SI_47_Part81,Time Out Room Log,Date: 1/23/2020,10:55 am,Time exited: 11:05 am,,999919920
1903,ASSS_SI_47_Part82,Time Out Room Log,1/16/2020,Time exited:,9:00,"began Kicking walls, door, hittingwalls, Kicking at electrical outlets, swearing at staff, hitting glass ondoor in AWL room",999916714
1904,ASSS_SI_47_Part9,Time Out Room Log,Date: 12/10/19,1:02,lill,,SchoolTool Student ID Number: 954
1905,ASSS_SI_48_Part1,Time Out Room Log,1/16/2020,Time entered: 10:34,10:55,"studentrefused to sit in AWL- -standing at door-spit on floor-hitting lightswitch, left awl- began to wander the halls. tea staff stated he could either",999916714
1906,ASSS_SI_48_Part10,Time Out Room Log,Date: 1/30/2020,Time exited:,1:10 pm,"Student going to AWL after being in time Out room for10minutes. Started sweang at staff, ripping up work andthrowing it at staff. tossed the blesk in the AUL room.",
1907,ASSS_SI_48_Part11,Time Out Room Log,Date: 1/7/20,Time exited:,1015,"screaming / budly, banging buttockson floor , hitting own headBehavior during time out:",999921779
1908,ASSS_SI_48_Part12,Time Out Room Log,Date: 1/7/20,1120,Time exited: 1130AM,"yelling, screaming, head bangingBehavior during time out:Behavior upon exiting:",999921779
1909,ASSS_SI_48_Part13,Time Out Room Log,1/8/2020,Time entered: 1:30,2:00,came back from Social work and walked up toblacedto another Student and punched him in the nose,454777644
1910,ASSS_SI_48_Part14,Time Out Room Log,1/9/2020,Time exited:,11:15,spit at another student when she was toldwas playing a game with otherStudents.,454777644
1911,ASSS_SI_48_Part15,Time Out Room Log,1/13/2020,,1:20,was upset with another student who wasacting out and Kicked him.Behavior during time out:,454777644
1912,ASSS_SI_48_Part16,Time Out Room Log,1/17/20,Time entered: 12:45,Time exited: 1:00,"and threatened to throwit at staff,was in AWL and picked up a chairthe chair down .",454777644
1913,ASSS_SI_48_Part17,Time Out Room Log,Date: 1/30/20,8:25,Time exited: 8:40,togoto AWL because she cursed at anotherstudentwas on her way to P.E. and was directedrefused to,454777644
1914,ASSS_SI_48_Part18,Time Out Room Log,1/13/2020,10:43,10:59,We had just finished RJC and it was a typical daydid not want to take any testing.UP until calling him for his turn to test.,999921759
1915,ASSS_SI_48_Part19,Time Out Room Log,1/14/20,Time entered: 2:05 PM,3:54 PM,THREW FURNITURE IN ALE AND GRABBED CRISIS TEAM STAFF WHOWERE SUPERVISING Him.Behavior during time out:,999921759
1916,ASSS_SI_48_Part2,Time Out Room Log,1/16/2020,12:15,2:05,during recesswasn't able to play with preferred peer. stated for staffto,999916714
1917,ASSS_SI_48_Part20,Time Out Room Log,1/10/20,1:45,1:55,,999918175
1918,ASSS_SI_48_Part21,Time Out Room Log,Date: 1/6/2020,Time exited:,2:40,,SchoolTool Student ID Number: 999920815
1919,ASSS_SI_48_Part22,Time Out Room Log,1/17/2020,Time entered: Made 11:28,1:50,was destroying school property. A staff member tried to de-escalate. She started to punch the staff member.Crisis Team was called and a supine restraint lasting under 1 minute was performed.calmed in the restraint but,999920815
1920,ASSS_SI_48_Part23,Time Out Room Log,1/16/20,Time entered: 11:02,11:20,,SchoolTool Student ID Number: 798442000
1921,ASSS_SI_48_Part24,Time Out Room Log,Date: 1/31/2020,Time exited:,500 12:10,,798442000
1922,ASSS_SI_48_Part25,Time Out Room Log,Date: 1/29/20,Time entered: 12:44,Time exited: 12:52,,SchoolTool Student ID Number: 999920759
1923,ASSS_SI_48_Part26,Time Out Room Log,Date: 1/7/20,Time entered: 9:20,9:32,,924
1924,ASSS_SI_48_Part27,Time Out Room Log,Date: 1/7/20,Time entered: 12:50,Time exited: 12:58,,SchoolTool Student ID Number 999919913
1925,ASSS_SI_48_Part28,Time Out Room Log,1-8-2020,,12: 25PM,suddenly stood up when his lunch wasfinished and began throwing things spith acyBehavior out:,SchoolTool Student ID Number: 999919913
1926,ASSS_SI_48_Part29,Time Out Room Log,Date: 1/8/2020,,Time exited: 1:25PM,,Homeroom Teacher:
1927,ASSS_SI_48_Part3,Time Out Room Log,Date: 1/21/20,Time entered: 907,Time exited: 915,go to T.O. Room to punch and kick.Behavior during time out:Behavior upon exiting:,999916714
1928,ASSS_SI_48_Part30,Time Out Room Log,1-1420,12:10,12:30,"suddenly stood up in the middle of eating lunchspit at social worker, ran over to play areaB started throwing objects, spitting taking off",SchoolTool Student ID Number: 999919910
1929,ASSS_SI_48_Part31,Time Out Room Log,Date: 1/14/20,1:27,Time exited: 1:34,,SchoolTool Student ID Number: 999919913
1930,ASSS_SI_48_Part32,Time Out Room Log,1-16-20,Time entered: 11:49,Time exited: 11:58,During going to the THE Ran out of bathroom/spitting /Disrobing.bathroomBehavior during time out:,999919913
1931,ASSS_SI_48_Part33,Time Out Room Log,Date: 1/16/20,Time entered: 1:49,Time exited: 1155,"During Math spit and threw shoe at staff, Ran upstairsBehavior- during time out:Behavior upon exiting:",999919913
1932,ASSS_SI_48_Part34,Time Out Room Log,1-17-2020,11:50AM,12:00pm,"Requested to use bathroom pentered bath room,began spitting, laughing B maningBehavior during time out:",999919913
1933,ASSS_SI_48_Part35,Time Out Room Log,1/22/20,Time entered: 12:00,12:08,,999919913
1934,ASSS_SI_48_Part36,Time Out Room Log,Time entered: 1:04,Time entered: 1:04,1/22/20,,999919913
1935,ASSS_SI_48_Part37,Time Out Room Log,Date: 1/24/20,Time entered: 11:52,12:05,,SchoolTool Student ID Number: 999919913
1936,ASSS_SI_48_Part38,Time Out Room Log,Date: 1/27/20,Time entered: 12:48,1:10,,999919913
1937,ASSS_SI_48_Part39,Time Out Room Log,Date: 1/27/20,Time entered: 1:14,Time exited: 1:27,,SchoolTool Student ID Number: 999819913
1938,ASSS_SI_48_Part4,Time Out Room Log,1/21/20,Time entered: 930,Time exited: 945,walls asked to go to T.O. RoomBehavior during time out:Behavior upon exiting:,999916714
